x,y,z
5125.0,23875.0,-70.68570137
5375.0,23875.0,-68.42290115
5625.0,23875.0,-65.763849255
5875.0,23875.0,-61.811250685000005
6125.0,23875.0,-57.27500057
6375.0,23875.0,-52.58569813
6625.0,23875.0,-49.721250535
6875.0,23875.0,-50.106748585
7125.0,23875.0,-51.907099725
7375.0,23875.0,-52.06489849
7625.0,23875.0,-47.39365196
7875.0,23875.0,-41.64169836
8125.0,23875.0,-34.998429775000005
8375.0,23875.0,-31.371339085000002
8625.0,23875.0,-10.517699239999999
8875.0,23875.0,-20.051709895000002
9125.0,23875.0,-44.274352074999996
9375.0,23875.0,-77.78849984
9625.0,23875.0,-111.68130113500001
9875.0,23875.0,-138.87199784999999
10125.0,23875.0,-157.86000065000002
10375.0,23875.0,-170.13150025
10625.0,23875.0,-176.8069992
10875.0,23875.0,-179.0679932
11125.0,23875.0,-180.1629944
11375.0,23875.0,-176.095993
11625.0,23875.0,-173.1049957
11875.0,23875.0,-170.6620026
12125.0,23875.0,-169.2339935
12375.0,23875.0,-168.7619934
12625.0,23875.0,-170.4629974
12875.0,23875.0,-187.449997
13125.0,23875.0,-184.8410034
13375.0,23875.0,-178.2070007
13625.0,23875.0,-165.647995
13875.0,23875.0,-149.3500061
14125.0,23875.0,-133.2140045
14375.0,23875.0,-120.2249985
14625.0,23875.0,-110.3710022
14875.0,23875.0,-105.6210022
15125.0,23875.0,-104.5999985
15375.0,23875.0,-107.4940033
15625.0,23875.0,-113.4300003
15875.0,23875.0,-120.90899655
16125.0,23875.0,-128.8904991
16375.0,23875.0,-136.52950285
16625.0,23875.0,-143.26600265
16875.0,23875.0,-148.8899994
17125.0,23875.0,-153.4630051
17375.0,23875.0,-157.39499665
17625.0,23875.0,-161.0904999
17875.0,23875.0,-148.43099975
18125.0,23875.0,-150.4915047
18375.0,23875.0,-154.5829964
18625.0,23875.0,-159.58649830000002
18875.0,23875.0,-166.5699997
19125.0,23875.0,-175.7824936
19375.0,23875.0,-186.88299560000002
19625.0,23875.0,-198.9069977
19875.0,23875.0,-210.51850130000003
20125.0,23875.0,-220.12000275000003
20375.0,23875.0,-226.7944946
20625.0,23875.0,-230.4439926
20875.0,23875.0,-231.42049409999998
21125.0,23875.0,92.941402435
125.0,23625.0,210.58599855
375.0,23625.0,198.46800235
625.0,23625.0,200.1459961
875.0,23625.0,201.189003
1125.0,23625.0,206.1459961
1375.0,23625.0,208.4410019
1625.0,23625.0,218.03299715
1875.0,23625.0,221.9410019
2125.0,23625.0,221.75900265
2375.0,23625.0,218.32800294999998
2625.0,23625.0,226.91999815000003
2875.0,23625.0,248.689003
3125.0,23625.0,255.50599675
3375.0,23625.0,137.7030029
3625.0,23625.0,138.3439941
3875.0,23625.0,138.9080048
4125.0,23625.0,139.3890076
4375.0,23625.0,139.7810059
4625.0,23625.0,-62.24179839999999
4875.0,23625.0,-58.822299955000005
5125.0,23625.0,-57.68099785
5375.0,23625.0,-56.327100755000004
5625.0,23625.0,-54.27519798
5875.0,23625.0,-51.668201444999994
6125.0,23625.0,-48.81635189
6375.0,23625.0,-46.54739952
6625.0,23625.0,-45.159798144999996
6875.0,23625.0,-45.128849984999995
7125.0,23625.0,-44.64124918
7375.0,23625.0,-42.80220175
7625.0,23625.0,-38.299084185
7875.0,23625.0,-32.31637955
8125.0,23625.0,-27.677335205
8375.0,23625.0,-26.370061654999997
8625.0,23625.0,-28.059185145
8875.0,23625.0,-22.39503008
9125.0,23625.0,-43.252947805000005
9375.0,23625.0,-70.76939964500001
9625.0,23625.0,-99.617797835
9875.0,23625.0,-124.91850285000001
10125.0,23625.0,-144.25849914999998
10375.0,23625.0,-158.03299715
10625.0,23625.0,-167.9530029
10875.0,23625.0,-169.4629974
11125.0,23625.0,-168.8240051
11375.0,23625.0,-166.8769989
11625.0,23625.0,-164.8769989
11875.0,23625.0,-163.2449951
12125.0,23625.0,-162.5160065
12375.0,23625.0,-162.526001
12625.0,23625.0,-166.2409973
12875.0,23625.0,-166.6629944
13125.0,23625.0,-162.9700012
13375.0,23625.0,-155.3840027
13625.0,23625.0,-143.1210022
13875.0,23625.0,-127.7059975
14125.0,23625.0,-111.7539978
14375.0,23625.0,-97.61100006
14625.0,23625.0,-87.76740265
14875.0,23625.0,-84.97029877
15125.0,23625.0,-88.11959839
15375.0,23625.0,-97.32389832
15625.0,23625.0,-106.7689972
15875.0,23625.0,-116.9519997
16125.0,23625.0,-127.4964981
16375.0,23625.0,-137.07649615
16625.0,23625.0,-145.41600039999997
16875.0,23625.0,-152.34049985000001
17125.0,23625.0,-158.0059967
17375.0,23625.0,-162.6715012
17625.0,23625.0,-166.7190018
17875.0,23625.0,-169.9905014
18125.0,23625.0,-171.51649475
18375.0,23625.0,-170.5444946
18625.0,23625.0,-173.8529968
18875.0,23625.0,-180.72000125
19125.0,23625.0,-189.6894989
19375.0,23625.0,-200.1689987
19625.0,23625.0,-211.4179993
19875.0,23625.0,-221.66799925
20125.0,23625.0,-229.66249845
20375.0,23625.0,-234.2475052
20625.0,23625.0,-234.975502
20875.0,23625.0,-232.37049865
21125.0,23625.0,90.66730118000001
125.0,23375.0,227.19400025
375.0,23375.0,223.54299924999998
625.0,23375.0,216.5589981
875.0,23375.0,207.91999815000003
1125.0,23375.0,210.37699894999997
1375.0,23375.0,213.91999815000003
1625.0,23375.0,220.3499985
1875.0,23375.0,222.8499985
2125.0,23375.0,220.4410019
2375.0,23375.0,214.2099991
2625.0,23375.0,222.80200194999998
2875.0,23375.0,240.46299745
3125.0,23375.0,135.1300049
3375.0,23375.0,135.9790039
3625.0,23375.0,136.6959992
3875.0,23375.0,137.3419952
4125.0,23375.0,137.8500061
4375.0,23375.0,138.2489929
4625.0,23375.0,-44.31124878
4875.0,23375.0,-41.823400500000005
5125.0,23375.0,-41.851850505
5375.0,23375.0,-41.849800110000004
5625.0,23375.0,-41.13869953
5875.0,23375.0,-39.889049050000004
6125.0,23375.0,-38.736598015
6375.0,23375.0,-38.387300015
6625.0,23375.0,-38.466748715
6875.0,23375.0,-38.384560585
7125.0,23375.0,-37.29115963
7375.0,23375.0,-35.08441663
7625.0,23375.0,-31.140654384999998
7875.0,23375.0,-26.881320475000003
8125.0,23375.0,-24.00373578
8375.0,23375.0,-23.23937416
8625.0,23375.0,-24.55387426
8875.0,23375.0,-27.441845654999998
9125.0,23375.0,-45.19574928
9375.0,23375.0,-68.393802645
9625.0,23375.0,-92.9932518
9875.0,23375.0,-115.39349745
10125.0,23375.0,-133.6609955
10375.0,23375.0,-148.223999
10625.0,23375.0,-153.3370056
10875.0,23375.0,-156.2859955
11125.0,23375.0,-156.8139954
11375.0,23375.0,-156.0549927
11625.0,23375.0,-154.7290039
11875.0,23375.0,-153.8439941
12125.0,23375.0,-153.5659943
12375.0,23375.0,-154.0930023
12625.0,23375.0,-148.6690064
12875.0,23375.0,-146.0659943
13125.0,23375.0,-140.5149994
13375.0,23375.0,-131.6269989
13625.0,23375.0,-119.0950012
13875.0,23375.0,-104.276001
14125.0,23375.0,-88.6996994
14375.0,23375.0,-74.76689911
14625.0,23375.0,-64.89479828
14875.0,23375.0,-64.50569916
15125.0,23375.0,-71.70690155
15375.0,23375.0,-84.84480286
15625.0,23375.0,-101.94794848000001
15875.0,23375.0,-115.1979981
16125.0,23375.0,-127.1345024
16375.0,23375.0,-138.4745026
16625.0,23375.0,-148.10150145
16875.0,23375.0,-156.17649845
17125.0,23375.0,-162.5715027
17375.0,23375.0,-167.8219986
17625.0,23375.0,-172.21800235
17875.0,23375.0,-175.82700345
18125.0,23375.0,-178.71800235
18375.0,23375.0,-181.77199554999999
18625.0,23375.0,-186.35700225
18875.0,23375.0,-193.11650085000002
19125.0,23375.0,-201.5770035
19375.0,23375.0,-211.5845032
19625.0,23375.0,-221.9385071
19875.0,23375.0,-231.34050754999998
20125.0,23375.0,-238.45849610000002
20375.0,23375.0,-241.16349795
20625.0,23375.0,-238.80099489999998
20875.0,23375.0,-233.05500030000002
21125.0,23375.0,88.23710251
125.0,23125.0,231.55400085000002
375.0,23125.0,245.32299805000002
625.0,23125.0,225.82299805000002
875.0,23125.0,215.78500365000002
1125.0,23125.0,222.2154999
1375.0,23125.0,218.03299715
1625.0,23125.0,221.53299715
1875.0,23125.0,222.55400085000002
2125.0,23125.0,218.8499985
2375.0,23125.0,210.37200165000002
2625.0,23125.0,215.0979996
2875.0,23125.0,226.73200225
3125.0,23125.0,132.9649963
3375.0,23125.0,133.7630005
3625.0,23125.0,134.4869995
3875.0,23125.0,135.1269989
4125.0,23125.0,135.7030029
4375.0,23125.0,137.4120026
4625.0,23125.0,-20.69420004
4875.0,23125.0,-22.24085045
5125.0,23125.0,-24.167500500000003
5375.0,23125.0,-26.030014989999998
5625.0,23125.0,-27.291330340000002
5875.0,23125.0,-28.03180933
6125.0,23125.0,-28.8900255
6375.0,23125.0,-30.04415989
6625.0,23125.0,-31.33532083
6875.0,23125.0,-32.04420042
7125.0,23125.0,-31.75589955
7375.0,23125.0,-29.995540025
7625.0,23125.0,-27.042419255
7875.0,23125.0,-24.02458084
8125.0,23125.0,-22.121058939999998
8375.0,23125.0,-21.777350424999998
8625.0,23125.0,-22.82109122
8875.0,23125.0,-35.5869503
9125.0,23125.0,-50.05975151
9375.0,23125.0,-69.05304909
9625.0,23125.0,-89.59720229999999
9875.0,23125.0,-108.94099805
10125.0,23125.0,-126.14300155
10375.0,23125.0,-133.9600067
10625.0,23125.0,-139.5950012
10875.0,23125.0,-142.7489929
11125.0,23125.0,-143.9559937
11375.0,23125.0,-143.7259979
11625.0,23125.0,-142.9080048
11875.0,23125.0,-142.2870026
12125.0,23125.0,-142.2079926
12375.0,23125.0,-143.2489929
12625.0,23125.0,-129.7290039
12875.0,23125.0,-126.0530014
13125.0,23125.0,-119.2399979
13375.0,23125.0,-109.4469986
13625.0,23125.0,-97.26820374
13875.0,23125.0,-83.14029694
14125.0,23125.0,-69.05580139
14375.0,23125.0,-55.76839828
14625.0,23125.0,-46.60810089
14875.0,23125.0,-48.66770172
15125.0,23125.0,-59.95159912
15375.0,23125.0,-77.0062027
15625.0,23125.0,-95.52960205
15875.0,23125.0,-115.3529968
16125.0,23125.0,-128.25049975
16375.0,23125.0,-140.89649965
16625.0,23125.0,-151.45650485
16875.0,23125.0,-160.23200225
17125.0,23125.0,-167.21400455
17375.0,23125.0,-172.9120026
17625.0,23125.0,-177.75849915
17875.0,23125.0,-182.1620026
18125.0,23125.0,-186.43500515
18375.0,23125.0,-191.06300349999998
18625.0,23125.0,-196.65250400000002
18875.0,23125.0,-203.58350374999998
19125.0,23125.0,-211.74349975
19375.0,23125.0,-220.90999605
19625.0,23125.0,-230.3564987
19875.0,23125.0,-239.1755066
20125.0,23125.0,-245.53950500000002
20375.0,23125.0,-246.291008
20625.0,23125.0,-241.4759979
20875.0,23125.0,-233.31949615000002
21125.0,23125.0,92.53269958499999
125.0,22875.0,204.8665009
375.0,22875.0,215.04899595
625.0,22875.0,208.0979996
875.0,22875.0,221.03299715
1125.0,22875.0,229.2154999
1375.0,22875.0,226.26399995
1625.0,22875.0,226.48999785
1875.0,22875.0,220.87200165000002
2125.0,22875.0,217.23699955
2375.0,22875.0,206.8499985
2625.0,22875.0,201.9150009
2875.0,22875.0,213.1190033
3125.0,22875.0,130.4329987
3375.0,22875.0,131.1360016
3625.0,22875.0,131.8280029
3875.0,22875.0,132.4989929
4125.0,22875.0,133.4989929
4375.0,22875.0,138.27600095
4625.0,22875.0,1.8159101
4875.0,22875.0,-2.126625065
5125.0,22875.0,-6.160190105000001
5375.0,22875.0,-10.165765045
5625.0,22875.0,-13.548470259999998
5875.0,22875.0,-16.505339145
6125.0,22875.0,-19.344785690000002
6375.0,22875.0,-22.050089125
6625.0,22875.0,-24.489270505
6875.0,22875.0,-26.330523789999997
7125.0,22875.0,-27.16144049
7375.0,22875.0,-26.39557171
7625.0,22875.0,-24.386509775
7875.0,22875.0,-22.438110589999997
8125.0,22875.0,-21.236390590000003
8375.0,22875.0,-21.137035665
8625.0,22875.0,-22.21882987
8875.0,22875.0,-43.70514965
9125.0,22875.0,-55.416498185
9375.0,22875.0,-70.660449985
9625.0,22875.0,-87.50415039500001
9875.0,22875.0,-104.0309982
10125.0,22875.0,-114.8600006
10375.0,22875.0,-121.6569977
10625.0,22875.0,-126.25
10875.0,22875.0,-128.9869995
11125.0,22875.0,-130.1080017
11375.0,22875.0,-129.9960022
11625.0,22875.0,-129.098999
11875.0,22875.0,-128.1620026
12125.0,22875.0,-127.62600330000001
12375.0,22875.0,-126.7429962
12625.0,22875.0,-112.5960007
12875.0,22875.0,-107.6529999
13125.0,22875.0,-100.23025133499999
13375.0,22875.0,-90.65879822
13625.0,22875.0,-79.19940186
13875.0,22875.0,-66.47290039
14125.0,22875.0,-54.44580078
14375.0,22875.0,-43.39599991
14625.0,22875.0,-36.83520126
14875.0,22875.0,-39.87739944
15125.0,22875.0,-54.45669937
15375.0,22875.0,-74.04740143
15625.0,22875.0,-94.68370056
15875.0,22875.0,-114.5670013
16125.0,22875.0,-132.0579987
16375.0,22875.0,-144.3754959
16625.0,22875.0,-155.4015045
16875.0,22875.0,-164.29650115
17125.0,22875.0,-171.59000400000002
17375.0,22875.0,-177.55799865
17625.0,22875.0,-182.83300020000001
17875.0,22875.0,-187.87749485
18125.0,22875.0,-193.1549988
18375.0,22875.0,-198.67449955
18625.0,22875.0,-204.96850584999999
18875.0,22875.0,-212.0414963
19125.0,22875.0,-219.9135056
19375.0,22875.0,-228.1559906
19625.0,22875.0,-236.80750275
19875.0,22875.0,-244.21999359999998
20125.0,22875.0,-248.8600082
20375.0,22875.0,-248.43249515
20625.0,22875.0,-242.48449705000002
20875.0,22875.0,-233.12049865
21125.0,22875.0,91.758602145
125.0,22625.0,194.77999875
375.0,22625.0,197.25900265
625.0,22625.0,204.25900265
875.0,22625.0,215.41999815000003
1125.0,22625.0,231.6024933
1375.0,22625.0,250.1459961
1625.0,22625.0,236.65100095000003
1875.0,22625.0,225.15100095000003
2125.0,22625.0,227.5810013
2375.0,22625.0,212.6459961
2625.0,22625.0,198.7154999
2875.0,22625.0,126.8789978
3125.0,22625.0,127.58299640000001
3375.0,22625.0,128.2010002
3625.0,22625.0,128.8529968
3875.0,22625.0,129.6620026
4125.0,22625.0,134.0035019
4375.0,22625.0,137.9260025
4625.0,22625.0,22.399649619999998
4875.0,22625.0,16.935840365
5125.0,22625.0,10.942929745
5375.0,22625.0,4.960099694999999
5625.0,22625.0,-0.6324501050000002
5875.0,22625.0,-5.7107496300000005
6125.0,22625.0,-10.243699550000002
6375.0,22625.0,-14.313794614999999
6625.0,22625.0,-17.812010765
6875.0,22625.0,-20.638604994999998
7125.0,22625.0,-22.457330225
7375.0,22625.0,-22.7486971
7625.0,22625.0,-21.86853051
7875.0,22625.0,-20.93879521
8125.0,22625.0,-20.579979719999997
8375.0,22625.0,-20.969883265
8625.0,22625.0,-22.242500305
8875.0,22625.0,-24.200539589999998
9125.0,22625.0,-60.38279915
9375.0,22625.0,-71.716049195
9625.0,22625.0,-85.22224808
9875.0,22625.0,-99.446800235
10125.0,22625.0,-105.0270004
10375.0,22625.0,-109.6979981
10625.0,22625.0,-112.9219971
10875.0,22625.0,-114.8960037
11125.0,22625.0,-115.3880005
11375.0,22625.0,-114.8099976
11625.0,22625.0,-113.5179977
11875.0,22625.0,-111.9240036
12125.0,22625.0,-110.2269974
12375.0,22625.0,-106.8840027
12625.0,22625.0,-97.12129974
12875.0,22625.0,-91.30930328
13125.0,22625.0,-83.83540344
13375.0,22625.0,-74.96330261
13625.0,22625.0,-65.0522995
13875.0,22625.0,-54.43780136
14125.0,22625.0,-44.80459976
14375.0,22625.0,-38.15390015
14625.0,22625.0,-34.77149963
14875.0,22625.0,-40.03210068
15125.0,22625.0,-55.52830124
15375.0,22625.0,-76.05699921
15625.0,22625.0,-97.67669678
15875.0,22625.0,-118.0729981
16125.0,22625.0,-135.802002
16375.0,22625.0,-148.6100006
16625.0,22625.0,-159.0185013
16875.0,22625.0,-167.63650515
17125.0,22625.0,-174.8730011
17375.0,22625.0,-180.94950105
17625.0,22625.0,-186.5435028
17875.0,22625.0,-192.0550003
18125.0,22625.0,-197.97049715
18375.0,22625.0,-204.3430023
18625.0,22625.0,-211.28400425
18875.0,22625.0,-218.40599825
19125.0,22625.0,-225.8935013
19375.0,22625.0,-233.39550780000002
19625.0,22625.0,-240.52750394999998
19875.0,22625.0,-246.14649964999998
20125.0,22625.0,-248.84950255
20375.0,22625.0,-247.7434998
20625.0,22625.0,-241.67599485
20875.0,22625.0,-231.77300265000002
21125.0,22625.0,90.054302215
125.0,22375.0,195.12400055
375.0,22375.0,200.98999785
625.0,22375.0,208.0810013
875.0,22375.0,225.46800235
1125.0,22375.0,245.8330002
1375.0,22375.0,251.8499985
1625.0,22375.0,243.96299745
1875.0,22375.0,239.39299775
2125.0,22375.0,230.87200165000002
2375.0,22375.0,220.6669998
2625.0,22375.0,207.62400055
2875.0,22375.0,124.0289993
3125.0,22375.0,124.4970017
3375.0,22375.0,125.0370026
3625.0,22375.0,125.55200199999999
3875.0,22375.0,129.59150315
4125.0,22375.0,132.6729965
4375.0,22375.0,44.460250855
4625.0,22375.0,40.35515022
4875.0,22375.0,34.245049475
5125.0,22375.0,26.400869370000002
5375.0,22375.0,18.622002690000002
5625.0,22375.0,11.024010180000001
5875.0,22375.0,4.341899874999999
6125.0,22375.0,-1.6601505299999992
6375.0,22375.0,-6.886799815
6625.0,22375.0,-11.3862505
6875.0,22375.0,-14.951289175000001
7125.0,22375.0,-17.396065475
7375.0,22375.0,-18.7749449
7625.0,22375.0,-19.21008468
7875.0,22375.0,-19.41948545
8125.0,22375.0,-19.92086023
8375.0,22375.0,-20.934120179999997
8625.0,22375.0,-22.517605545000002
8875.0,22375.0,-24.6985507
9125.0,22375.0,-63.302648545000004
9375.0,22375.0,-71.469749455
9625.0,22375.0,-81.26040268
9875.0,22375.0,-92.43240356
10125.0,22375.0,-94.82910156
10375.0,22375.0,-97.55919647
10625.0,22375.0,-99.47399902
10875.0,22375.0,-100.35800170499999
11125.0,22375.0,-100.0820999
11375.0,22375.0,-98.67379761
11625.0,22375.0,-96.67900085
11875.0,22375.0,-94.26239777
12125.0,22375.0,-91.33399963
12375.0,22375.0,-87.57700348
12625.0,22375.0,-82.63050079
12875.0,22375.0,-76.64260101
13125.0,22375.0,-69.92720032
13375.0,22375.0,-62.2784996
13625.0,22375.0,-54.31409836
13875.0,22375.0,-46.16389847
14125.0,22375.0,-39.22969818
14375.0,22375.0,-35.76509857
14625.0,22375.0,-37.44020081
14875.0,22375.0,-45.89139938
15125.0,22375.0,-61.28779984
15375.0,22375.0,-81.6772995
15625.0,22375.0,-103.4160004
15875.0,22375.0,-123.4639969
16125.0,22375.0,-139.9799957
16375.0,22375.0,-153.2859955
16625.0,22375.0,-161.53349305
16875.0,22375.0,-169.63700104999998
17125.0,22375.0,-176.52949525000002
17375.0,22375.0,-182.3429947
17625.0,22375.0,-187.9595032
17875.0,22375.0,-193.7064972
18125.0,22375.0,-200.274498
18375.0,22375.0,-207.93099975
18625.0,22375.0,-215.66800690000002
18875.0,22375.0,-222.6855011
19125.0,22375.0,-229.59700014999999
19375.0,22375.0,-236.2704926
19625.0,22375.0,-242.08199315000002
19875.0,22375.0,-246.29599760000002
20125.0,22375.0,-247.53350065
20375.0,22375.0,-245.66200255
20625.0,22375.0,-239.68499755000002
20875.0,22375.0,-230.2954941
21125.0,22375.0,84.28020096
125.0,22125.0,206.85499575
375.0,22125.0,221.0589981
625.0,22125.0,226.98999785
875.0,22125.0,240.57600405
1125.0,22125.0,249.89299775
1375.0,22125.0,246.80200194999998
1625.0,22125.0,243.05400085000002
1875.0,22125.0,236.4410019
2125.0,22125.0,225.8499985
2375.0,22125.0,212.0979996
2625.0,22125.0,209.75900265
2875.0,22125.0,120.8909988
3125.0,22125.0,121.2399979
3375.0,22125.0,121.348999
3625.0,22125.0,124.5559998
3875.0,22125.0,127.4469986
4125.0,22125.0,130.611496
4375.0,22125.0,57.416349409999995
4625.0,22125.0,55.188051224999995
4875.0,22125.0,49.044900889999994
5125.0,22125.0,39.595549585
5375.0,22125.0,30.11994934
5625.0,22125.0,21.235820325
5875.0,22125.0,13.08586931
6125.0,22125.0,5.9649996750000005
6375.0,22125.0,-0.22020053500000003
6625.0,22125.0,-5.510149954999999
6875.0,22125.0,-9.744499685000001
7125.0,22125.0,-12.99779582
7375.0,22125.0,-15.302755835
7625.0,22125.0,-16.84074068
7875.0,22125.0,-18.107505529999997
8125.0,22125.0,-19.36359036
8375.0,22125.0,-20.897175785
8625.0,22125.0,-22.811540604999998
8875.0,22125.0,-25.267050745
9125.0,22125.0,-63.8933506
9375.0,22125.0,-68.765901565
9625.0,22125.0,-75.11454773
9875.0,22125.0,-81.3871994
10125.0,22125.0,-83.44400024
10375.0,22125.0,-84.60109711
10625.0,22125.0,-85.28220367
10875.0,22125.0,-85.15519714
11125.0,22125.0,-84.13580322
11375.0,22125.0,-82.12490082
11625.0,22125.0,-79.27839661
11875.0,22125.0,-75.76480103
12125.0,22125.0,-71.79799652
12375.0,22125.0,-67.31620026
12625.0,22125.0,-62.31700134
12875.0,22125.0,-63.22510147
13125.0,22125.0,-58.07479858
13375.0,22125.0,-52.18030167
13625.0,22125.0,-46.07419968
13875.0,22125.0,-40.45729828
14125.0,22125.0,-36.71469879
14375.0,22125.0,-36.23519897
14625.0,22125.0,-41.14970016
14875.0,22125.0,-51.73460007
15125.0,22125.0,-67.64769745
15375.0,22125.0,-87.42079926
15625.0,22125.0,-108.6969986
15875.0,22125.0,-127.7039986
16125.0,22125.0,-142.4060059
16375.0,22125.0,-155.177002
16625.0,22125.0,-161.95149995
16875.0,22125.0,-169.16799930000002
17125.0,22125.0,-175.38700105
17375.0,22125.0,-180.9215012
17625.0,22125.0,-186.22750094999998
17875.0,22125.0,-191.6269989
18125.0,22125.0,-197.55299374999998
18375.0,22125.0,-212.78500365000002
18625.0,22125.0,-219.6705017
18875.0,22125.0,-226.086998
19125.0,22125.0,-232.0215073
19375.0,22125.0,-237.58849335
19625.0,22125.0,-241.98299409999998
19875.0,22125.0,-244.75849914999998
20125.0,22125.0,-245.5625
20375.0,22125.0,-243.37450410000002
20625.0,22125.0,-237.66150665
20875.0,22125.0,-228.69699859999997
21125.0,22125.0,-217.036499
125.0,21875.0,208.8069992
375.0,21875.0,226.73200225
625.0,21875.0,228.57600405
875.0,21875.0,234.00599675
1125.0,21875.0,238.30200194999998
1375.0,21875.0,237.30200194999998
1625.0,21875.0,234.52799985000001
1875.0,21875.0,232.77999875
2125.0,21875.0,224.87200165000002
2375.0,21875.0,212.03299715
2625.0,21875.0,199.2154999
2875.0,21875.0,115.7099991
3125.0,21875.0,116.7269974
3375.0,21875.0,118.7360001
3625.0,21875.0,121.85150145
3875.0,21875.0,124.48149875
4125.0,21875.0,127.59499745
4375.0,21875.0,67.06450081
4625.0,21875.0,65.037151335
4875.0,21875.0,58.714899065
5125.0,21875.0,48.883250235
5375.0,21875.0,38.60739994
5625.0,21875.0,28.877655025000003
5875.0,21875.0,20.09950024
6125.0,21875.0,12.279689784999999
6375.0,21875.0,5.332199569999999
6625.0,21875.0,-0.5907497399999997
6875.0,21875.0,-5.53859997
7125.0,21875.0,-9.60139942
7375.0,21875.0,-12.711485150000001
7625.0,21875.0,-15.143849255000001
7875.0,21875.0,-17.199380655
8125.0,21875.0,-19.021490455000002
8375.0,21875.0,-20.96101427
8625.0,21875.0,-23.08630085
8875.0,21875.0,-32.033249855
9125.0,21875.0,-34.827400205
9375.0,21875.0,-63.51450156999999
9625.0,21875.0,-67.063797
9875.0,21875.0,-70.29319763
10125.0,21875.0,-70.75540161
10375.0,21875.0,-70.80970001
10625.0,21875.0,-70.51809692
10875.0,21875.0,-69.71320343
11125.0,21875.0,-68.11309814
11375.0,21875.0,-65.58799744
11625.0,21875.0,-62.08990097
11875.0,21875.0,-57.62879944
12125.0,21875.0,-52.52270126
12375.0,21875.0,-47.43059921
12625.0,21875.0,-42.45489883
12875.0,21875.0,-52.07030106
13125.0,21875.0,-48.1719017
13375.0,21875.0,-43.92959976
13625.0,21875.0,-39.78430176
13875.0,21875.0,-36.7154007
14125.0,21875.0,-35.93939972
14375.0,21875.0,-38.04119873
14625.0,21875.0,-44.57640076
14875.0,21875.0,-55.89609909
15125.0,21875.0,-71.14830017
15375.0,21875.0,-89.8266983
15625.0,21875.0,-109.4850006
15875.0,21875.0,-126.699997
16125.0,21875.0,-140.6600037
16375.0,21875.0,-152.8450012
16625.0,21875.0,-159.1830063
16875.0,21875.0,-165.54399875000001
17125.0,21875.0,-171.2829971
17375.0,21875.0,-176.5090027
17625.0,21875.0,-181.2625046
17875.0,21875.0,-185.6214981
18125.0,21875.0,-188.6650009
18375.0,21875.0,-219.61000065
18625.0,21875.0,-224.05900574999998
18875.0,21875.0,-228.86550145
19125.0,21875.0,-233.664505
19375.0,21875.0,-238.15449525
19625.0,21875.0,-241.5019989
19875.0,21875.0,-243.32500455000002
20125.0,21875.0,-243.3160019
20375.0,21875.0,-240.94900515
20625.0,21875.0,-235.3230057
20875.0,21875.0,-226.96450045
21125.0,21875.0,-216.10700225
125.0,21625.0,210.87200165000002
375.0,21625.0,216.80200194999998
625.0,21625.0,220.189003
875.0,21625.0,226.9845047
1125.0,21625.0,229.189003
1375.0,21625.0,227.1190033
1625.0,21625.0,223.50599675
1875.0,21625.0,226.39299775
2125.0,21625.0,220.3499985
2375.0,21625.0,215.3499985
2625.0,21625.0,211.53299715
2875.0,21625.0,112.3150024
3125.0,21625.0,113.0299988
3375.0,21625.0,114.8030014
3625.0,21625.0,118.0029984
3875.0,21625.0,120.67749785000001
4125.0,21625.0,123.75849915
4375.0,21625.0,69.92739868000001
4625.0,21625.0,69.08884811
4875.0,21625.0,62.410749435
5125.0,21625.0,52.889852524999995
5375.0,21625.0,43.32400036
5625.0,21625.0,33.76095009
5875.0,21625.0,24.822999239999998
6125.0,21625.0,16.518249275000002
6375.0,21625.0,9.146500109999998
6625.0,21625.0,2.80200005
6875.0,21625.0,-3.1563496549999996
7125.0,21625.0,-7.4948000949999996
7375.0,21625.0,-11.181634905
7625.0,21625.0,-14.282969594999999
7875.0,21625.0,-16.840254785
8125.0,21625.0,-19.01299453
8375.0,21625.0,-21.17334032
8625.0,21625.0,-23.46134996
8875.0,21625.0,-29.325099944999998
9125.0,21625.0,-32.46440029
9375.0,21625.0,-56.131401065
9625.0,21625.0,-57.10350037
9875.0,21625.0,-59.67610168
10125.0,21625.0,-57.39160156
10375.0,21625.0,-56.54579926
10625.0,21625.0,-55.58050156
10875.0,21625.0,-54.38249969
11125.0,21625.0,-52.56019974
11375.0,21625.0,-49.83599854
11625.0,21625.0,-46.0727005
11875.0,21625.0,-40.99760056
12125.0,21625.0,-35.04809952
12375.0,21625.0,-29.10050011
12625.0,21625.0,-23.19009972
12875.0,21625.0,-42.46239853
13125.0,21625.0,-40.06280136
13375.0,21625.0,-37.39500046
13625.0,21625.0,-34.93230057
13875.0,21625.0,-34.0923996
14125.0,21625.0,-35.24209976
14375.0,21625.0,-39.05360031
14625.0,21625.0,-46.27019882
14875.0,21625.0,-57.26940155
15125.0,21625.0,-71.80000305
15375.0,21625.0,-88.47709656
15625.0,21625.0,-105.5390015
15875.0,21625.0,-121.2269974
16125.0,21625.0,-134.8339996
16375.0,21625.0,-145.8009949
16625.0,21625.0,-152.65750125
16875.0,21625.0,-159.20549775
17125.0,21625.0,-164.9645004
17375.0,21625.0,-169.87500004999998
17625.0,21625.0,-174.1415024
17875.0,21625.0,-177.39750675
18125.0,21625.0,-179.13300325
